,corps,cat
961,"['nouveau', 'message', 'attend', 'votre', 'reponse', 'development', 'manager', 'north', 'africa', 'vous', 'recevez', 'des', 'mail', 'concernant', 'resume', 'des', 'message', 'linkedin', 'ireland', 'unlimited', 'company', 'wilton', 'plaza', 'wilton', 'place', 'dublin', 'linkedin', 'est', 'le', 'nom', 'commercial', 'depose', 'de', 'linkedin', 'ireland', 'unlimited', 'company', 'linkedin', 'et', 'le', 'logo', 'de', 'linkedin', 'sont', 'des', 'marque', 'deposee', 'de', 'linkedin']",Réseaux sociaux
962,"['new', 'message', 'wait', 'answer', 'sb', 'energy', 'softbank', 'group', 'you', 'receive', 'mail', 'message', 'linkedin', 'ireland', 'unlimited', 'company', 'wilton', 'plaza', 'wilton', 'place', 'dublin', 'linkedin', 'business', 'name', 'linkedin', 'ireland', 'unlimited', 'company', 'linkedin', 'logo', 'linkedin']",Réseaux sociaux
963,"['new', 'message', 'wait', 'answer', 'partnering', 'manager', '@cheerz', 'you', 'receive', 'mail', 'message', 'linkedin', 'ireland', 'unlimited', 'company', 'wilton', 'plaza', 'wilton', 'place', 'dublin', 'linkedin', 'business', 'name', 'linkedin', 'ireland', 'unlimited', 'company', 'linkedin', 'linkedin']",Réseaux sociaux
964,"['bonjour', 'le', 'jury', 'dattribution', 'du', 'diplome', 'detude', 'superieure', 'en', 'management', 'international', 'demlyon', 'business', 'school', 's', 'reuni', 'le', 'septembre', 'nous', 'avon', 'le', 'plaisir', 'de', 'vous', 'confirmer', 'que', 'vous', 'avez', 'satisfait', 'toute', 'les', 'obligation', 'requise', 'par', 'le', 'programme', 'et', 'faite', 'partie', 'des', 'diplome', 'de', 'la', 'promotion', 'felicitation', 'vous', 'trouverez', 'en', 'piece', 'jointe', 'votre', 'attestation', 'de', 'diplome', 'en', 'francais', 'et', 'anglais', 'attention', 'si', 'vous', 'constatez', 'une', 'erreur', 'dans', 'les', 'donnee', 'identitaire', 'nom', 'prenom', 'date', 'et', 'lieu', 'de', 'naissance', 'mentionnee', 'sur', 'lattestation', 'de', 'diplome', 'merci', 'de', 'nous', 'contacter', 'immediatement', 'par', 'retour', 'de', 'mail', 'pour', 'nous', 'notifier', 'de', 'lerreur', 'ladresse', 'suivante', 'iael@em', 'lyoncom', 'dear', 'student', 'the', 'grand', 'jury', 'diplome', 'detude', 'superieure', 'en', 'management', 'international', 'emlyon', 'business', 'school', 'meet', 'th', 'september', 'we', 'delight', 'inform', 'satisfied', 'condition', 'requirement', 'programme', 'one', 'graduate', 'congratulation', 'achievement', 'you', 'find', 'enclose', 'certificate', 'degree', 'french', 'english', 'whether', 'need', 'urgently', 'need', 'receive', 'postal', 'mail', 'please', 'let', 'we', 'know', 'update', 'postal', 'mail', 'address', 'request', 'iael@em', 'lyoncom', 'if', 'notice', 'mistake', 'identity', 'information', 'first', 'name', 'name', 'date', 'place', 'birth', 'country', 'birth', 'please', 'answer', 'email', 'immediately', 'order', 'notice', 'we', 'mistake', 'iael@em', 'lyoncom', 'cordialement', 'good', 'regard', 'aristide', 'bouanga', 'coordinatrice', 'student', 'support', 'referente', 'bourse', 'sociale', 'student', 'support', 'coordinator', 'scholarship', 'financial', 'aid', 'referent', 'boulevard', 'diderot', 'paris', 'ce', 'message', 'electronique', 'et', 'tous', 'les', 'fichier', 'attach', 'quil', 'contient', 'sont', 'confidentiel', 'et', 'destine', 'exclusivement', 'lusage', 'de', 'la', 'personne', 'laquelle', 'il', 'sont', 'adresse', 'si', 'vous', 'avez', 'recu', 'ce', 'message', 'par', 'erreur', 'merci', 'de', 'le', 'retourner', 'son', 'emetteur', 'les', 'idee', 'et', 'opinion', 'presentee', 'dans', 'ce', 'message', 'sont', 'celle', 'de', 'son', 'auteur', 'et', 'ne', 'representent', 'pas', 'necessairement', 'celle', 'de', 'linstitution', 'ou', 'les', 'entite', 'affiliee', 'not', 'depend', 'lauteur', 'la', 'publication', 'lusage', 'la', 'distribution', 'limpression', 'ou', 'la', 'copie', 'non', 'autorisee', 'de', 'ce', 'message', 'et', 'des', 'attachement', 'quil', 'contient', 'sont', 'strictement', 'interdit', '>', 'this', 'email', 'file', 'transmit', 'confidential', 'intend', 'solely', 'use', 'individual', 'entity', 'address', 'if', 'receive', 'email', 'error', 'please', 'return', 'sender', 'the', 'idea', 'view', 'express', 'email', 'solely', 'author', 'necessarily', 'represent', 'view', 'institution', 'company', 'author', 'dependent', 'unauthorized', 'publication', 'use', 'distribution', 'print', 'copying', 'mail', 'attach', 'file', 'strictly', 'forbid']",Université
965,"['thank', 'reservation', 'mrs', 'sevin', 'your', 'confirmation', 'reservation', 'attach', 'part', 'mail', 'you', 'find', 'information', 'reservation', 'print', 'confirmation', 'reservation', 'take', 'airport', 'detail', 'reservation', 'destination', 'madrid', 'booking', 'orly', 'madrid', 'total', 'eur', 'my', 'transavia', 'you', 'manage', 'reservation', 'online', 'even', 'section', 'my', 'transavia', 'you', 'book', 'luggage', 'special', 'hold', 'luggage', 'seat', 'make', 'request', 'assistance', 'manage', 'cancel', 'reservation', 'our', 'advice', 'you', 'take', 'hand', 'luggage', 'transavia', 'app', 'manage', 'check', 'reservation', 'one', 'click', 'travel', 'quiet', 'way', 'your', 'opinion', 'mail', 'interest', 'we', 'your', 'flight', 'delay', 'hour', 'cancel', 'you', 'go', 'counter', 'in', 'door', 'claim', 'right', 'damage', 'assistance', 'information', 'protection', 'personal', 'datum', 'in', 'mail', 'reservation', 'number', 'allow', 'access', 'reservation', 'my', 'transavia', 'you', 'find', 'datum', 'passenger', 'reservation', 'my', 'transavia', 'if', 'travel', 'organizer', 'intermediary', 'make', 'reservation', 'several', 'passenger', 'prohibit', 'european', 'legislation', 'relate', 'protection', 'personal', 'datum', 'communicate', 'number', 'reservation', 'number', 'passenger', 'reservation', 'indeed', 'transmit', 'reservation', 'number', 'customer', 'give', 'access', 'datum', 'passenger', 'right', 'consult']",Commandes/Tickets
966,"['hello', 'salome', 'thank', 'reservation', 'yum', 'bring', 'enjoy', 'meal', 'think', 'post', 'review', 'rate', 'yum', 'available', 'fidelity', 'space', 'day', 'date', 'meal', 'reserve', 'wash', 'honor', '*', 'food', 'menu', 'exclude', 'drink', 'valid', 'hourly', 'cenneau', 'reserve', 'reservation', 'number', 'see', 'condition', 'offer', 'site', 'restaurant', 'calle', 'del', 'principe', 'madrid', 'be', 'time', 'outside', 'hourly', 'cen', 'you', 'change', 'mind', 'not', 'forget', 'cancel', 'reservation', 'order', 'free', 'table', 'restaurant', 'grateful', 'condition', 'allow', 'take', 'full', 'advantage', 'service', 'next', 'reservation', 'la']",Commandes/Tickets
967,"['hello', 'salome', 'thank', 'reservation', 'yum', 'bring', 'enjoy', 'meal', 'think', 'post', 'review', 'rate', 'yum', 'available', 'fidelity', 'space', 'day', 'date', 'meal', 'reserve', 'wash', 'honor', '*', 'beverage', 'menu', 'valid', 'end', 'cenneau', 'reserve', 'reservation', 'number', 'see', 'term', 'offer', 'site', 'restaurant', 'plaza', 'de', 'las', 'corte', 'hotel', 'palace', 'madrid', 'be', 'arrival', 'application', 'promotion', 'and/or', 'loss', 'table', 'you', 'change', 'mind', 'remember', 'cancel', 'reservation', 'order', 'free', 'table', 'restorer', 'grateful', 'condition', 'allow', 'reservation', 'la', 'fourchette', 'sas', 'all', 'right', 'reserve', 'la', 'fourchette', 'sas', 'rcs', 'paris', 'no', 'siege', 'social', 'rue', 'saint', 'lazare', 'paris', 'france', 'vat', 'no', 'fr']",Commandes/Tickets
968,"['sevin', 'your', 'reservation', 'register', 'number', 'people', 'date', 'wednesday', 'november', 'time', 'we', 'remind', 'address', 'restaurant', 'restaurant', 'de', 'la', 'ferme', 'allee', 'de', 'la', 'ferme', 'yerre', 'for', 'additional', 'information', 'please', 'call', 'we']",Commandes/Tickets
969,"['sevin', 'your', 'reservation', 'register', 'number', 'people', 'date', 'wednesday', 'november', 'time', 'we', 'remind', 'address', 'restaurant', 'restaurant', 'de', 'la', 'ferme', 'allee', 'de', 'la', 'ferme', 'yerre', 'for', 'additional', 'information', 'please', 'call', 'we']",Commandes/Tickets
970,"['salome', 'your', 'race', 'well', 'reserve', 'salome', 'your', 'reservation', 'confirm', 'detail', 'reservation', 'saturday', 'nov', 'pm', 'pm', 'airport', 'de', 'paris', 'charles', 'de', 'gaulle', 'your', 'benefit', 'you', 'cancel', 'without', 'charge', 'hour', 'departure', 'passe', 'ce', 'delay', 'minimum', 'price', 'the', 'price', 'may', 'vary', 'change', 'length', 'route', 'duration', 'length', 'race', 'only', 'unused', 'promotion', 'apply', 'price', 'race', 'plane', 'reservation', 'latter', 'accept', 'uber', 'guarantee', 'driver', 'accept', 'race', 'request', 'your', 'race', 'confirm', 'receive', 'information', 'driver', 'uber', 'bv', 'mr', 'treublaan', 'dp', 'amsterdam']",Commandes/Tickets
971,"['you', 'request', 'transfer', 'eur', 'bank', 'account', 'transfer', 'confirm', 'you', 'request', 'transfer', 'eur', 'bank', 'account', 'use', 'money', 'lydia', 'account', 'this', 'operation', 'carry', 'tomorrow', 'morning', 'without', 'commission', 'this', 'take', 'three', 'day', 'open', 'account', 'recipient', 'credit', 'not', 'look', 'transaction', 'appear', 'libelle', 'account', 'statement', 'this', 'name', 'partner', 'charge', 'bank', 'transfer', 'le', 'savoir', 'vous', 'active', 'account', 'question', 'lydia', 'problem', 'create', 'lydia', 'solution', 'paris', 'lyon', 'nante', 'bordeaux', 'lydia', 'sas', 'solution', 'capital', 'eur', 'rcs', 'paris', 'vat', 'en', 'avenue', 'de', 'lopera', 'treezor', 'sas', 'cib', 'tink', 'fi', 'd', 'register', 'supervisory', 'resolution', 'authority', 'identifier', 'regafi', 'intermediaire', 'crowdfunding', 'ifp', 'donation', 'operation', 'intermediaire', 'bank', 'operation', 'payment', 'service', 'orias']",Economie
972,"['congratulation', 'salome', 'your', 'uber', 'one', 'subscription', 'date', 'discount', 'exclusive', 'advantage', 'shopping', 'delivery', 'await', 'total', 'invoice', 'amount', 'vat', 'include', 'eur', 'payment', 'method', 'visa', '*', 'valid', 'december', '1st']",Economie
973,"['you', 'new', 'message', 'customer', 'area', 'dear', 'customer', 'new', 'document', 'relate', 'management', 'account', 'contract', 'available', 'we', 'invite', 'consult', 'time', 'in', 'espace', 'sécurise', 'mabankepriveebn', 'mobile', 'my', 'account', 'section', 'menu', 'rib', 'check', 'document', 'thank', 'trust', 'bnp', 'paribas', 'banque', 'privee', 'you', 'wish', 'contact', 'we', 'use', 'secure', 'email', 'download', 'app', 'my', '*', 'enter', 'personal', 'code', 'bnp', 'paribas', 'client', 'area', 'the', 'email', 'direct', 'link', 'page', 'ask', 'enter', 'id', 'secret', 'code', 'access', 'bnp', 'paribas', 'customer', 'area', 'never', 'ask', 'email', 'chat', 'phone', 'password', 'id', 'secret', 'code', 'bank', 'card', 'in', 'case', 'doubt', 'contact', 'we', 'free', 'price', 'call', 'weekday', 'saturday', 'chat', 'website', 'connection', 'cost', 'accord', 'operator', 'bnp', 'paribas', 'sa', 'siege', 'social', 'boulevard', 'des', 'italien', 'paris', 'm']",Economie
974,"['your', 'appointment', 'share', 'document', 'you', 'send', 'document', 'practitioner', 'prepare', 'consultation', 'payment', 'method', 'refund', 'thank', 'bring', 'vitale', 'day', 'card', 'need', 'mutual', 'card', 'current', 'fee', 'certificate', 'the', 'practitioner', 'practice', 'pay', 'third', 'party', 'social', 'security', 'part', 'my', 'account', 'get', 'account', 'manage', 'appointment', 'love', 'one', 'privacy', 'protection', 'priority', 'doctolib', 'confidentiality', 'heart', 'service', 'advanced', 'technology', 'protection', 'protect', 'datum', 'your', 'datum', 'hebergee', 'europe', 'discover', 'mobile', 'application', 'doctolib', 'to', 'access', 'practitioner', 'time', 'copyright', 'doctolib的', 'quai', 'charles', 'pasqua的', 'levallois', 'perret', 'please', 'add', 'doctolib', 'context', 'use', 'doctolib', 'service', 'for', 'question', 'regard', 'personal', 'datum', 'consult', 'privacy', 'policy', 'contact', 'we', 'contactdataprivacy@doctolibfr', 'doctolib', 'analysis', 'interaction']",RDV
975,"['you', 'new', 'message', 'customer', 'area', 'dear', 'customer', 'new', 'document', 'relate', 'management', 'account', 'contract', 'available', 'we', 'invite', 'consult', 'time', 'in', 'espace', 'sécurise', 'mabankepriveebn', 'mobile', 'my', 'account', 'section', 'menu', 'rib', 'check', 'document', 'thank', 'trust', 'bnp', 'paribas', 'banque', 'privee', 'you', 'wish', 'contact', 'we', 'use', 'secure', 'email', 'download', 'app', 'my', '*', 'enter', 'personal', 'code', 'bnp', 'paribas', 'client', 'area', 'the', 'email', 'direct', 'link', 'page', 'ask', 'enter', 'id', 'secret', 'code', 'access', 'bnp', 'paribas', 'customer', 'area', 'never', 'ask', 'email', 'chat', 'phone', 'password', 'id', 'secret', 'code', 'bank', 'card', 'in', 'case', 'doubt', 'contact', 'we', 'free', 'price', 'call', 'weekday', 'saturday', 'chat', 'website', 'connection', 'cost', 'accord', 'operator', 'bnp', 'paribas', 'sa', 'siege', 'social', 'boulevard', 'des', 'italien', 'paris', 'm']",Economie
976,"['hello', 'salome', 'thank', 'reservation', 'yum', 'bring', 'enjoy', 'meal', 'think', 'post', 'review', 'rate', 'yum', 'available', 'fidelity', 'space', 'day', 'date', 'meal', 'reserve', 'wash', 'honor', 'reservation', 'without', 'promotion', 'reservation', 'number', 'restaurant', 'calle', 'del', 'prado', 'madrid', 'be', 'arrival', 'anytime', 'outside', 'time', 'limit', 'min', 'cause', 'application', 'promotion', 'and/or', 'loss', 'table', 'you', 'change', 'mind', 'in', 'order', 'free', 'table', 'restaurant', 'grateful', 'condition', 'allow', 'take', 'full', 'advantage', 'service', 'next', 'reservation', 'la', 'fourchette', 'sas', 'all', 'right', 'reserve', 'la', 'fourchette', 'sas', 'rcs']",Commandes/Tickets
977,"['basic', 'fit', 'account', 'at', 'link', 'define', 'new', 'password', 'sportively', 'lequipe', 'basic', 'fit', 'go']",Account & Password
978,"['hello', 'you', 'need', 'reset', 'password', 'no', 'problem', 'we', 'reconnect', 'book', 'care', 'if', 'remember', 'old', 'password', 'nete', 'origin', 'request', 'serious', 'nothing', 'na', 'change']",Account & Password
979,"['hello', 'you', 'need', 'reset', 'password', 'no', 'problem', 'we', 'reconnect', 'book', 'care', 'if', 'remember', 'old', 'password', 'nete', 'origin', 'request', 'serious', 'nothing', 'na', 'change']",Account & Password
980,"['hello', 'you', 'need', 'reset', 'password', 'no', 'problem', 'we', 'reconnect', 'book', 'care', 'if', 'remember', 'old', 'password', 'nete', 'origin', 'request', 'serious', 'nothing', 'na', 'change']",Account & Password
981,"['hello', 'you', 'need', 'reset', 'password', 'no', 'problem', 'we', 'reconnect', 'book', 'care', 'if', 'remember', 'old', 'password', 'nete', 'origin', 'request', 'serious', 'nothing', 'na', 'change']",Account & Password
982,"['thank', 'alert', 'brand', 'this', 'never', 'see', 'brand', 'like', 'today', 'veepee', 'the', 'kind', 'email', 'keep', 'favorite', 'veepee', 'new', 'private', 'sale', 'name', 'every', 'day', 'offer', 'new', 'sale', 'vnanceelle', 'answer', 'gastronomy', 'mode', 'travel', 'decoration', 'daily', 'website', 'app', 'to', 'sure', 'receive', 'next', 'communication', 'please', 'copypaste', 'follow', 'address', 'newsletter@newsveepeefr', 'address', 'book']",Publicité
983,"['we', 'plenty', 'gift', 'share', 'viktor', 'rolf', 'good', 'fortune', 'box', 'perfume', 'water', 'ml', 'ml', 'eur', 'giorgio', 'armani', 'armani', 'code', 'box', 'perfume', 'water', 'ml', 'ml', 'eur', 'patyka', 'ritual', 'youth', 'extraordinary', 'eur', 'payment', 'secure', 'packaging', 'gift', 'card', 'personalize', 'customer', 'service', 'ear', 'myorigin', 'pouch', 'your', 'velvet', 'pouch', 'myorigin', 'product', 'discover', 'offer', 'eur', 'purchase', 'whole', 'site', 'code', 'myxmas', 'to', 'validate', 'stock', 'available', 'enjoy', 'exceptional', 'discount', 'perfume', 'care', 'hair', 'makeup', 'also', 'parapharmacy', 'the', 'discount', 'note', 'relation', 'price', 'shop', 'for', 'purchase', 'superior', 'equal', 'eur', 'myorigines', 'offer', 'delivery', 'metropolitan', 'france', 'customer', 'service', 'accessible', 'email', 'info@my', 'originescom', 'in', 'accordance', 'january', 'law', 'computer', 'libert', 'gdpr', 'general', 'datum', 'protection', 'regulation', 'benefit', 'right', 'rectification', 'deletion', 'personal', 'datum', 'myorigines', 'sas', 'divabox', 'cas', 'customer', 'service', 'ajaccio', 'cedex', 'france', 'to', 'ensure', 'receive', 'email', 'invite', 'add', 'follow', 'address', 'hello@newslettermy', 'originscom']",Publicité
984,"['and', 'enjoy', 'ritual', 'app', 'your', 'benefit', 'free', 'delivery', 'eur', 'purchase', 'click', 'collect', 'secure', 'payment', 'stay', 'connect', 'copyright', 'ritual', 'cosmetic', 'value', 'first', 'purchase', 'ritual', 'app', 'not', 'cumulative']",Publicité
985,"['thank', 'alert', 'brand', 'this', 'never', 'see', 'brand', 'like', 'today', 'veepee', 'the', 'kind', 'email', 'keep', 'favorite', 'veepee', 'new', 'private', 'sale', 'name', 'every', 'day', 'offer', 'new', 'sale', 'vnanceelle', 'answer', 'gastronomy', 'mode', 'travel', 'decoration', 'daily', 'website', 'app', 'to', 'sure', 'receive', 'next', 'communication', 'please', 'copypaste', 'follow', 'address', 'newsletter@newsveepeefr', 'address', 'book']",Publicité
986,"['they', 'myorigines', 'lancome', 'la', 'vie', 'est', 'belle', 'eau', 'de', 'parfum', 'ml', 'eur', 'clinique', 'aromatics', 'elixir', 'eau', 'de', 'parfum', 'ml', 'eur', 'montblanc', 'explore', 'eau', 'de', 'par', 'vitalite', 'fresher', 'firm', 'ml', 'yve', 'saint', 'laurent', 'lash', 'clash', 'mascara', 'extreme', 'volume', 'black', 'eur', 'clarin', 'smooth', 'minute', 'comblante', 'base', 'ml', 'eur', 'laura', 'mercier', 'translucent', 'loose', 'set', 'powder', 'free', 'fixer', 'eur', 'advent', 'calendar', 'advent', 'customer', 'service', 'disposal', 'myorigin', 'pouch', 'your', 'myorigin', 'velvet', 'pouch', 'product', 'available', 'eur', 'purchase', 'whole', 'site', 'code', 'myxmas', 'to', 'validate', 'cart', 'aleatory', 'composition', 'offer', 'valid', 'perfume', 'care', 'hair', 'makeup', 'also', 'parapharmacy', 'discount', 'note', 'relation', 'price', 'shop', 'for', 'purchase', 'superior', 'equal', 'eur', 'myorigines', 'offer', 'delivery', 'metropolitan', 'france', 'colissimo', 'relay', 'point', 'our', 'customer', 'service', 'info@my', 'originecom', 'in', 'accordance', 'january', 'law', 'computer', 'libert', 'gdpr', 'general', 'datum', 'protection', 'regulation', 'entitle', 'rectification', 'deletion', 'personal', 'datum', 'concern', 'you', 'exercise', 'right', 'myo', 'cas', 'customer', 'service', 'ajaccio', 'cedex', 'france', 'to', 'ensure', 'receive', 'email', 'invite', 'add', 'follow', 'address', 'address', 'book', 'hello@newslettermy', 'originescom']",Publicité
